2021-12-08 14:32:37	7.078000	1591	-14	W8VYM: KU1U HEARTBEAT SNR -16 ♢ 
2021-12-08 14:32:38	7.078000	1591	-20	KB1VQY: KU1U HEARTBEAT SNR +07 ♢ 
2021-12-08 14:34:14	7.078000	1591	+08	K7CDZ: KM6LYW HEARTBEAT SNR -14 ♢ 
2021-12-08 14:34:14	7.078000	1591	+02	KE0LTD: KM6LYW HEARTBEAT SNR -02 ♢ 
2021-12-08 14:34:15	7.078000	1591	+09	N0GES: KM6LYW HEARTBEAT SNR -07 ♢ 
2021-12-08 14:34:15	7.078000	1591	+00	KE0MHJ: KM6LYW HEARTBEAT SNR -03 ♢ 
2021-12-08 14:34:15	7.078000	1591	-08	KE7KUS: KM6LYW HEARTBEAT SNR -09 ♢ 
2021-12-08 14:34:16	7.078000	1591	+02	N0GQ: KM6LYW HEARTBEAT SNR +07 ♢ 
2021-12-08 14:34:17	7.078000	1591	+06	NM5XD: KM6LYW HEARTBEAT SNR -01 ♢ 
2021-12-08 14:34:19	7.078000	1591	-07	WA8WQU: KM6LYW HEARTBEAT SNR -18 ♢ 
2021-12-08 14:34:32	7.078000	1591	+09	KM5ZE: KM6LYW HEARTBEAT SNR +08 ♢ 
2021-12-08 14:35:15	7.078000	1591	-12	N6GRG: KL7R QUERY MSGS ♢ 
2021-12-08 14:35:32	7.078000	1591	-28	SJ6D Y: UH4ECT QUERY MSGS 16 ♢ 
2021-12-08 14:36:09	7.078000	1591	-16	VE7OES: @HB HEARTBEAT ♢ 
2021-12-08 14:36:16	7.078000	1591	-07	W8VYM: VE7OES HEARTBEAT SNR -18 ♢ 
2021-12-08 14:36:17	7.078000	1591	-01	NM5XD: VE7OES HEARTBEAT SNR -08 ♢ 
2021-12-08 14:36:17	7.078000	1591	+08	KE0LTD: VE7OES HEARTBEAT SNR -10 ♢ 
2021-12-08 14:37:10	7.078000	1591	-11	K3VIN: @HB HEARTBEAT ♢ 
2021-12-08 14:37:11	7.078000	1591	-06	WA8WQU: VE7OES SNR? ♢ 
2021-12-08 14:37:15	7.078000	1591	+11	N0GES: K3VIN HEARTBEAT SNR -09 ♢ 
2021-12-08 14:37:15	7.078000	1591	+11	KE0LTD: K3VIN HEARTBEAT SNR -19 ♢ 
2022-03-10 18:47:38	14.078000	1591	-14	KC1DMA: @ALLCALL CQ KC1DMA: @ALLCALL CQ CQ CQ FN31 ♢ 
2022-03-10 18:48:47	14.078000	1591	-17	KC1DMA: @ALLCALL CQ KC1DMA: @ALLCALL CQ CQ CQ FN31 ♢ 
2022-03-10 18:49:14	14.078000	1591	+01	KK5CM: N0JUH HEARTBEAT SNR +13 ♢ 
2022-03-10 18:50:38	14.078000	1591	-06	KC1DMA: @ALLCALL CQ KC1DMA: @ALLCALL CQ CQ CQ FN31 ♢ 
2022-03-10 18:51:13	14.078000	1591	-13	K0HW: KC1DMA SNR +03 ♢ 
2022-03-10 18:51:20	14.078000	1591	-06	W4SKB: K9APD  DE W4SKB ♢ 
2022-03-10 18:51:45	14.078000	1591	-09	KC1DMA: K0HW SNR -12 ♢ 
2022-03-10 18:52:50	14.078000	1591	-17	W4SKB: @ALLCALL CQ W4SKB: @ALLCALL CQ CQ CQ EM74 ♢ 
